date,XOM,JNJ,GE,T,WFC,JPM,CHL,WMT,PG,VZ,PFE,F,KO,CVX,NVS,BABA,V,FMX,ORCL,HD,DIS,MS,PM,TM,UBS,PEP,IBM,NVO,BAC,UL,UN,TSM,UNH,RIO,C,HSBC,BMY,TOT,MCD,MA,CVS,SNY,MMM,DCM,BP,GSK,ABBV,TJX,SAP,AGN,NKE,UPS,RY,NTT,HON,UTX,ABEV,SNP,BA,TD,LLY,ACN,UNP,LMT,RAI,USB,DEO,AZN,D,LOW,LYG,DHR,MTU,CL,BBL,CAJ,SAN,GS,SPG,AXP,AIG,BNS,LFC,BT,DOW,TMO,DD,EPD,CB,TWX,OXY,NEE,BLK,E,ABT,DUK,NGG,CRM,COP,EMC
16-04-18,85.78,110.93,31.06,38.65,48.84,62.27,57.56,69.86,82.83,51.73,32.61,13.25,46.22,98.7,76.3,79.01,81.45,91.91,41.24,136.8,101.48,25.73,100.6,103.36,16.18,103.72,152.53,56.65,14.17,46.77,45.76,25.5,127.81,32.46,45.11,32.06,68.86,47.8,128.85,97.67,102.5,43.72,169.55,24.94,31.06,43.16,59.88,77.63,79.34,219.91,59.57,106.18,60.78,46.19,115.46,105.13,5.23,68.89,131.97,43.23,77.22,115.59,80.88,227.14,49.1,41.21,109.89,30.2,72.87,77.36,3.98,94.36,4.82,71.32,26.45,30.22,4.63,159.02,209.07,62.59,55.28,49.75,12.63,32.86,52.54,146.47,64.7,24.88,122.02,75.22,73.3,117.77,358,30.68,43.95,80.4,72.23,77.27,45,25.54
16-04-19,86.21,112.68,31.15,38.92,49.88,63.32,57.52,69.77,83.28,52.08,32.89,13.44,46.6,100.5,76.96,79.46,80.75,94.4,41.06,135.44,102.64,26.46,99.28,104.7,16.52,104.32,144,57.51,14.45,47.78,47.05,25.16,130.5,33.8,45.63,32.85,68.91,49.11,128.86,97.24,103.46,44.19,169.65,25.13,31.76,43.29,60.17,77.72,80.63,225.67,59.56,106.84,61.86,45.96,115.8,105,5.38,69.7,132.68,44.19,77.25,115.1,82.24,226.51,48.71,41.91,112.23,30.25,72.82,76.41,3.98,94.83,5.02,71.66,27.98,30.79,4.73,162.65,208.26,63.57,55.72,50.83,12.68,32.85,53.05,145.59,65.68,26.19,122.02,74.84,74.86,118.1,364.66,31.21,43.85,79.79,73.1,76.19,47.06,25.55
16-04-20,86.8,113.58,31.15,38.72,50.45,64.24,57.38,69.21,81.55,51.75,33.23,13.64,44.37,101.69,76.59,81.21,81.15,94.21,41.1,135.19,103.27,27.41,98.13,104.85,16.75,102.44,146.11,56.84,14.93,47.56,46.64,25.12,133.93,35.42,46.74,33.56,69.23,49.4,128.55,97.9,102.51,44.11,168.94,24.92,31.86,43.02,60.48,77.62,80.55,227.94,59.62,106.17,62.23,45.73,115.18,105.53,5.39,69.39,130.57,44.58,77.08,115.54,83.85,226.58,49.01,42.73,111.65,30.17,71.08,76.34,3.95,94.92,5.02,70.31,29.13,30.79,4.86,166.98,203.72,65.02,56.12,51.59,12.35,31.88,51.94,146.44,64.73,26.7,122.59,74.78,75.07,115.51,366.92,31.61,43.97,78.2,71.72,76.14,47.08,26.37
16-04-21,86.79,113.57,30.98,37.86,50.05,63.6,58.3,68.47,80.8,50.03,33.24,13.65,43.66,101.4,76.28,80.78,80.79,93.29,40.99,134.6,102.91,27.26,96.42,105.44,16.47,100.99,149.3,56.83,14.9,46.55,45.56,25.16,132.96,34.05,46.6,33.71,70.16,49.16,125.79,97.54,101.22,44.22,168.66,24.6,31.74,43.15,61.37,77.01,80.12,227.49,60.08,104.99,60.85,45.19,114.92,105.43,5.39,70,130.74,44.19,77.37,114.48,87.32,226.07,47.58,42.56,109.42,30.13,69.51,75.83,4.02,95.99,4.88,68.98,28.2,30.42,4.95,165.32,199.29,65.61,55.52,51.08,12.19,31.4,51.98,147.35,65.09,26.79,118.07,75.44,74.62,112.91,364.09,31.65,43.88,76.34,69.48,77.15,46.23,26.44
16-04-22,87.53,113.32,30.76,38.07,50.62,63.97,58.55,68.72,80.95,50.55,33.27,13.61,44.54,102.01,76.48,79.89,79.11,93.7,40.7,135.66,103.77,27.7,96.92,107.45,16.61,101.98,148.5,56.8,15.11,45.99,45.05,25.07,134.13,33.56,46.97,33.66,70.68,49.44,125.5,97.45,101.44,44.2,168.66,24.74,32.15,43.07,61.42,76.53,80.2,229.14,59.43,105.52,61.26,45.37,114.17,105.7,5.33,69.82,131.05,44.35,77.83,113.95,89.63,226.83,47.83,43.3,109.49,30.1,70.06,76.05,4.01,96.42,5.29,69.06,28.43,30.64,5.01,166.75,202.14,65.93,56.19,51.55,12.17,31.78,52.61,146.85,65.97,27.3,119.3,76.65,75.85,114.44,365.47,31.68,44.08,77.01,69.28,76.48,47.62,26.57
16-04-25,87.33,113.51,30.68,38.21,50.51,63.6,57.99,69.47,81.41,50.76,33.21,13.58,44.71,101.51,76.5,78.84,78.14,93.05,40.78,135.65,104.57,27.53,97.53,107.34,16.64,102.8,148.81,56.21,14.96,46.21,45.3,25.01,133.78,32.39,46.69,33.39,70.63,49.17,127.46,96.98,101.95,44.32,168.38,24.15,31.79,42.97,60.97,76.5,79.95,224.85,59.21,105.07,60.96,44.11,113.25,105.2,5.36,69.3,130.75,43.88,77.94,114.1,87.61,226.3,48.41,43.05,109.97,30.01,70.2,76.19,4.01,96.45,5.18,69.42,27.29,30.5,4.9,165.09,203.67,65.7,55.95,51.19,11.92,31.45,52.54,146.56,65.97,27.17,119.05,76.35,75.1,114.47,363.66,31.8,44.01,76.76,70.57,76.51,46.27,26.5
16-04-26,87.63,112.91,30.9,38.09,50.92,63.93,58.45,69.3,79.55,50.44,33.05,13.75,44.53,102.29,76.89,78.61,78.53,93.24,40.65,135.34,104.89,27.55,97.24,107.32,17.02,102.6,149.08,55.22,15.09,45.71,44.99,25.01,134.24,32.71,47.1,34.35,70.86,49.83,127.71,97.27,102.85,44.04,166.18,23.91,33.49,42.71,60.93,77.16,79.5,219.94,59.54,106.23,61.67,44.65,114.8,104.8,5.42,71.91,133.24,44.05,76.27,114.61,88.76,232.16,48.31,43.37,109.75,29.6,69.9,76.32,4.16,96.36,5.08,68.96,27.6,29.06,5.11,165.84,203.95,66.2,56.55,51.63,12,31.61,53.67,145.61,67.55,27.25,118.76,77.02,76.48,115.52,365.96,32.16,43.88,76.95,71.33,76.21,48.08,26.48
16-04-27,88.46,112.77,30.93,38.72,50.93,64.11,58.95,69.42,79.89,51.69,33,13.66,44.68,103.85,76.98,77.65,78.76,91.68,40.85,135.75,105.28,27.53,97.27,106.37,17.12,102.63,150.47,55.23,15.02,45.19,44.73,25.25,132.8,32.88,47.33,34.09,70.23,51,128.3,98.38,102.7,43.62,167.76,23.91,33.84,43.47,60.7,77.74,81.02,220.07,59.27,106.46,61.79,44.72,115.44,105.89,5.45,71.82,137.08,44.16,76.51,115.48,89.17,233.65,48.96,43.53,109.2,29.42,70.75,76.94,4.13,97.19,5.01,69.31,27.44,28.96,5.19,166.92,204.57,66.23,56.63,51.86,12.02,32.24,53.6,147.14,67.47,27.13,118.4,76.91,77.52,116.89,367.47,32.49,43.83,78.06,71.76,75.69,48.11,26.47
16-04-28,88.03,112.48,30.9,38.64,50.41,63.6,58.3,68.91,79.76,51.02,32.91,14.09,44.63,102.4,76.81,76.4,77.68,93.25,40.33,132.73,104.03,27.23,97.35,102.96,17.16,102.97,147.07,56.04,14.79,45.13,44.5,24.16,132.07,33.38,46.73,33.79,72.26,50.58,127.92,97.18,101.21,42.85,167,24.2,33.49,43.36,61.2,76.89,79.37,218.85,58.54,104.91,61.97,44.29,114.62,104.23,5.53,72.5,134.8,44.3,76.46,114.33,88.51,232.72,49.31,43.13,109.07,29.27,71.03,75.39,4.02,96.35,4.65,71.16,27.51,28.06,5.16,164.29,203.66,65.84,55.83,51.96,11.65,32.08,53.42,145.32,66.41,26.8,117.19,76.75,76.23,116.47,358.83,32.57,40.42,78.34,71.6,75.38,47.67,26.19
16-04-29,88.4,112.08,30.75,38.82,49.98,63.2,57.52,66.87,80.12,50.94,32.71,13.56,44.8,102.18,75.97,76.94,77.24,93.21,39.86,133.89,103.26,27.06,98.12,101.7,17.27,102.96,145.94,55.79,14.56,44.86,44.02,23.59,131.68,33.66,46.28,33.33,72.18,50.75,126.49,96.99,100.5,41.1,167.38,24.34,33.58,42.91,61,75.82,78.62,216.56,58.94,105.07,62.12,44.57,114.27,104.37,5.59,70.77,134.8,44.5,75.53,112.92,87.23,232.38,49.6,42.69,108.33,28.96,71.47,76.02,3.99,96.75,4.6,70.92,27.57,27.93,5.03,164.11,201.17,65.43,55.82,52.45,11.51,32.8,52.61,144.25,65.91,26.69,117.86,75.14,76.65,117.58,356.33,32.77,38.9,78.78,72.01,75.8,47.79,26.11
16-05-02,89.13,112.75,30.89,39.1,50.59,63.79,57.45,67.59,80.97,51.32,32.8,13.62,44.98,103.31,76.84,76.61,78.46,92.04,40.3,136.05,104.36,27.26,98.56,102.47,17.23,103.43,145.27,55.85,14.77,45.32,44.55,23.69,132.1,33.5,46.68,33.24,71.96,50.84,128.2,97.77,101.45,41.46,168.34,25.53,33.62,43.29,61.44,77.8,79.75,218.11,59.59,104.76,61.97,46.03,114.67,104.37,5.55,70.48,134.01,44.43,76.75,114.4,88.12,233.24,49.63,42.97,109.23,29.28,72.1,76.14,4.04,97.39,4.71,72.37,27.56,28.35,5.02,166.18,204.52,65.68,56.59,52,11.45,32.93,52.65,146.5,66.07,25.92,118.95,75.32,76.33,118.06,361.5,32.2,38.85,78.94,72.54,77.25,46.85,26.45
16-05-03,88.11,112.69,30.63,38.91,50,62.56,56.7,67,81.1,50.68,33.7,13.43,44.84,101.32,76.11,75.91,77.19,89.95,39.68,134.54,103.78,26.89,98.52,101.45,15.91,103.56,144.13,54.71,14.36,44.91,44.14,23.32,132.46,31.42,45.57,32.61,71.13,49.23,128.4,96.45,103.92,41.15,167.97,25.29,32.56,43.14,61.77,77.03,78.52,214.82,59.52,104.38,59.91,45.54,114.51,102.13,5.45,68.46,132.49,43.96,76.25,113.3,86.77,234.7,49.47,42.5,108.75,28.92,71.94,75.71,3.9,96.88,4.61,71.85,25.81,28,4.79,163.14,204.96,64.85,55.94,49.88,11.11,33,51.77,144.87,64.83,25.46,118.26,73.64,75.57,118.42,355.69,31.18,38.55,78.84,72.45,74.9,45.08,26.16
16-05-04,87.94,112.22,30.07,38.88,48.94,61.57,56.35,67.19,81.6,50.84,33.4,13.31,44.98,100.59,74.33,75.82,77.07,89.13,39.29,135.16,103.67,26.28,98.78,100.62,15.69,104.02,144.25,53.79,14.13,44.83,43.98,23.42,132.03,30.55,44.66,31.86,70.78,48.52,129.33,96.25,103.9,40.38,167.16,25.09,31.42,42.35,61.46,77.01,77.47,214.62,59.11,103.11,58.8,45.23,112.93,100.67,5.48,67.09,130.89,43.3,74.87,113.55,85.64,236.01,49.55,41.72,108.09,28.26,72.78,75.83,3.84,95.91,4.58,71.88,24.16,27.8,4.66,160.07,207.62,64.26,54.85,48.73,11.07,32.2,51.39,144.55,64.26,25.53,117.82,74.8,73.96,119.46,352.17,30.8,38.1,80.02,72.54,73.99,43.41,26.19
16-05-05,88.04,112.88,29.89,38.74,48.96,61.24,56.46,67.21,81.3,50.84,33.57,13.32,45.06,101.42,74.12,78.83,77.36,89.12,39.23,134.67,104.93,26.17,99.18,101.27,15.6,104.21,146.47,53.54,14.05,44.9,43.95,23.5,132.31,30.5,44.23,31.7,71.15,48.52,129.28,96.19,105.15,39.07,167.77,25.24,31.58,42.42,62.34,76.54,77.07,210.34,58.19,102.14,58.79,45.35,113.62,100.29,5.35,66.84,132.08,43.24,75.27,114.08,85.19,238.14,49.56,41.65,108.9,28.1,71.99,75.14,3.74,96.11,4.59,71.47,24.19,27.93,4.58,159.53,208.44,63.92,54.81,48.1,10.98,33.05,50.85,145.14,63.67,25.65,122.46,75.63,76.14,118.85,352.08,31,38.5,80.18,72.25,73.81,43.21,26.27
16-05-06,88.51,112.74,30.12,38.99,49.02,61.6,55.62,68.25,82.13,51.12,33.58,13.44,45.32,101.86,73.05,79.2,77.72,90.43,39.41,135.7,105.54,26.25,100.32,101.96,15.6,104.96,147.29,53.35,14.11,45.12,44.24,23.41,132.04,30.9,44.41,31.54,71.22,48.9,130.58,96.68,104.85,38.95,168.89,25.27,31.58,42.13,62.51,76.61,77.33,201.65,58.43,102.11,58.95,45.75,113.78,101.12,5.33,67.18,133.26,43.04,74.6,115.55,85.73,240.26,49.86,41.78,108.81,27.96,71.27,75.54,3.83,97.11,4.56,71.82,24.54,28.01,4.64,158.85,210.82,64.51,55.04,48.12,10.95,32.54,51.16,146.97,64.26,26.05,122.35,74.89,76.06,118.49,356.01,30.78,37.97,79.38,72.7,74.25,42.76,26.44
16-05-09,88.57,113.72,29.87,38.86,48.88,61.21,55.15,68.95,82.12,51.08,33.82,13.32,45.24,100.35,74.5,79.41,78.22,88.7,39.36,136.24,105.34,26.1,100.39,102.61,15.68,105.28,147.34,54.85,13.99,45.49,44.66,23.37,132.67,28.47,43.89,31.22,71.34,47.98,130.83,96.72,105.74,39.45,168.52,24.86,31.08,42.55,63.7,77.78,78.31,213.71,58.72,102.69,58.35,45.2,113.16,100.09,5.32,65.95,132.1,42.69,75.59,115.47,84.63,240.32,49.88,41.54,109.28,28.78,71.48,75.84,3.76,97.06,4.57,71.76,23.17,27.72,4.51,157.51,213.04,63.98,55.25,47.62,10.82,32.14,50.84,147.46,64.09,25.68,122.9,74.16,75.54,118.89,355.01,30.49,37.98,80.06,73,74.62,41.65,26.86
16-05-10,89.99,114.67,30.48,39.31,49.4,62.04,56.36,68.79,82.48,51.54,33.8,13.49,45.75,101.27,75.32,79.72,79.2,91.15,40.02,137.51,106.6,26.63,101.89,104.82,15.99,106.57,149.97,54.95,14.3,45.83,45.12,23.39,133.57,29.59,44.84,31.58,71.53,48.99,131.6,97.64,106.1,40.03,170.26,25.87,31.68,43.02,63.74,76.63,77.59,225,59.2,103.65,59.34,46.58,114.94,102.16,5.43,67.77,134.72,43.31,76.88,116.94,86.1,244.36,51.14,42.06,109.84,28.94,71.52,76.99,3.85,98.32,4.71,72.2,24.08,28.37,4.65,161.42,213.92,64.84,56.35,48.29,11.03,32.26,51.54,148.83,64.99,25.69,125.22,74.8,76.41,119.6,360.18,31.07,38.1,80.06,73.39,75.92,42.87,27.07
16-05-11,88.81,114.37,30.34,39.18,49.08,61.81,55.7,66.41,82.15,51.15,33.16,13.32,45.46,101.14,75.14,79.8,77.3,90.89,39.65,134.3,102.29,26.36,101.8,98.44,15.82,105.72,148.95,54.5,14.2,45.54,44.72,23.22,130.69,29.4,44.47,31.26,70.81,48.77,129.14,96.41,104.16,39.56,169.77,25.91,31.67,42.24,62.7,74.03,76.86,222.71,57.01,102.45,59.58,46.75,114.11,101.6,5.44,66.9,133,43.61,76.31,115.98,84.49,241.83,50.84,41.87,109.32,28.61,71.72,75.13,3.83,97.91,4.63,71.98,24.25,28.04,4.6,159.42,203.24,64.59,55.96,48.85,10.72,31.9,51.25,147.97,64.31,26.02,123.76,74.14,76.31,119.69,353.82,30.57,38.01,80.49,73.03,75.79,43.68,27.14
16-05-12,89.67,114.23,30.09,39.55,49.2,61.77,55.61,66.85,82.41,51.47,33.19,13.35,45.83,102.12,74.88,79.16,77.89,92.59,39.82,134.19,101.71,26.23,102.18,101.38,15.01,106.1,148.84,54.18,14.14,45.66,44.71,22.99,129.74,28.7,44,30.99,71.28,49.04,130.12,95.85,104.85,39.24,170.15,25.86,31.86,42.07,62.49,74.28,77.25,216.02,57.99,101.79,59.97,46.78,114.19,101.46,5.5,66.17,134.42,43.79,75.96,116.36,83.84,244.94,51.51,41.94,109.41,28.39,72.28,75.4,3.82,98.12,4.64,72.65,23.63,28.09,4.6,158.07,204.04,64.34,56.29,49.04,10.56,32.12,51.54,148.92,64.28,26.27,125.38,73.39,76.48,121.15,355.6,30.92,38,81.08,73.47,75.89,43.73,27.04
16-05-13,88.66,113.56,29.64,39.15,48.24,61.2,54.27,64.94,81.23,50.94,33.19,13.22,45.35,100.74,74.73,77.16,76.83,90.49,39.61,133.13,100.52,25.89,100.89,99.79,14.72,104.18,147.72,54.08,13.88,45.17,44.2,22.82,129,28.29,43.11,30.81,71.18,48.14,128.83,95.36,103.67,39.16,168.32,25.52,31.47,41.91,62,72.68,77.03,223.35,57.31,100.66,59.37,46.76,113.2,100.27,5.28,64.86,132.12,43.33,76.33,115.44,82,242.12,50.9,41.43,108.73,28.5,72.09,75.01,3.83,97.37,4.51,71.67,23.46,27.84,4.52,155.34,196.49,64.12,55.66,48.42,10.42,31.84,50.55,147.89,62.91,26.26,125.12,73.23,75.34,120.76,347.29,30.41,37.6,80.77,73.06,76.37,43.02,27.37
16-05-16,89.57,114.44,29.96,39.28,48.27,61.66,55.62,66.02,81.63,51.23,33.38,13.32,45.62,102.29,75.63,79.29,77.8,92.61,39.97,135.34,100.36,26.21,101.71,100.82,14.64,104.13,149.46,54.87,13.93,45.67,44.6,23.11,130.64,29.02,43.15,31.18,72.83,49.06,129.64,96.15,104.55,39.7,169.55,25.79,32.06,42.35,62.45,75.19,77.83,225.02,57.14,101.65,59.76,46.63,114.84,101.82,5.32,67.06,134.14,43.61,78.29,117.15,82.02,242.97,51.2,41.69,109.21,28.79,72.22,77,3.9,98.65,4.58,72.02,24.36,28.36,4.59,155.38,199.38,64.07,55.28,48.86,10.63,32,51.6,150.24,64.34,26.72,125.29,73.12,76.53,121.48,351.83,31.05,38.25,81,73.46,77.31,44.08,27.78
16-05-17,89.53,113.83,29.71,39.11,47.62,61.66,54.94,65.1,80.62,50.9,33.03,13.14,44.75,100.75,75.71,79.35,76.79,90.1,39.6,132,99.94,26.16,99.84,100.61,14.43,102.37,148,54.25,14.01,44.79,43.67,22.95,129.56,29.44,43.7,31.4,71.21,48.87,127.69,95.6,102.11,39.46,167.81,24.81,32.22,42.08,60.25,75.59,76.96,227.58,57.1,101.09,59.53,44.68,113.63,100.06,5.27,66.43,132.56,43.48,76.39,116.22,82.19,241.53,50.31,40.72,107.34,28.79,71.08,76.07,3.94,98.44,4.58,70.85,25.12,28.04,4.56,154.65,195.47,62.76,55.4,48.67,10.68,32.24,51.51,148.82,64.53,27.09,124.06,72.82,76.34,119.78,348.82,30.58,37.71,79.51,73.17,76.77,43.78,27.66
16-05-18,89.35,113.59,29.61,38.45,48.65,64.04,54.14,63.15,79.85,50.39,33.17,13.16,44.48,100.06,75.79,79.03,77.43,88.56,39.47,131.77,99,27.24,98.95,101.53,14.7,100.91,147.34,54.31,14.69,44.95,43.74,23.52,130.51,28.46,45.87,31.45,71.09,48.14,126.21,95.63,101.52,39.44,166.82,24.52,32.13,42.43,60.46,74.72,77.52,229.25,56.12,101.3,60,43.71,112.69,99.29,5.14,65.72,130.99,43.43,76.33,116.52,82.48,241.58,49.62,41.62,107.46,28.85,69.61,78.6,4.13,98.33,4.79,70.13,24.22,28.14,4.66,159.94,193.49,63.52,56.71,48.55,10.66,32.35,50.81,150.11,63.99,26.68,125.62,71.47,74.81,118.02,353.49,30.29,37.75,76.57,72.79,77.87,43.34,27.73
16-05-19,90.11,112.85,29.36,38.44,48.38,63.39,53.68,69.2,80.19,49.63,33.38,13.09,44.32,99.85,74.69,78.32,76.88,87.64,38.84,131.73,98.41,26.61,98.36,99.61,14.76,101.33,144.93,53.7,14.53,44.64,43.43,23.25,130,28.79,45.06,31.35,70.33,47.77,125.29,94.7,100.95,38.84,165.11,24.51,31.98,41.82,59.28,75.8,76.8,226.89,57.04,101.29,59.17,43.33,112.32,98.51,5.19,65.53,128.08,42.92,74.31,116.03,81.44,238.89,49.71,41.52,107.14,28.38,70.88,79.86,4.12,97.97,4.76,70.43,24.24,27.83,4.6,154.7,193.85,62.74,56.36,47.88,10.48,32.07,50.77,148.42,64.41,27.16,124.85,71.59,74.84,118.41,350.57,30.03,37.24,76.97,72.19,81.09,43.36,27.65
16-05-20,89.74,112.64,29.56,38.45,48.75,63.51,54.42,69.86,80.02,49.66,33.74,13.19,43.95,99.79,75.79,78.79,77.67,87.97,39.41,131.85,99.78,26.77,98.04,100.61,14.83,100.1,147.25,53.92,14.52,44.63,43.56,23.91,130.94,28.31,44.9,31.11,70.77,48.09,122.56,95.47,99.46,39.94,165.01,24.69,31.93,42.01,59.69,75.44,77.72,229.49,56.48,101.51,59.34,43.59,113.22,99.1,5.22,66.37,127.39,43.07,74.81,116.47,82.41,240.07,49.61,41.74,106.61,28.69,70.98,79.82,4.11,98.75,4.81,70.02,23.79,28.1,4.62,154.51,195.13,63.92,56.97,48.1,10.67,32.37,51.36,148.85,65.75,27.37,125.75,72.8,74.96,119.33,354.01,29.2,37.6,77,72.41,81.02,43.58,27.81
16-05-23,89.6,112.16,29.49,38.32,48.7,63.46,54.36,69.5,80.2,49.14,33.67,13.13,43.97,99.38,78.13,79,77.21,87.56,39.18,131.42,99.18,26.83,98.28,99.55,14.85,100.42,146.77,53.76,14.47,44.46,43.42,24.27,130.42,28.34,45.11,30.96,70.4,47.58,122.81,95.08,98.07,39.53,166.11,24.48,31.46,42.01,59.3,74.7,77.95,225.51,55.99,101.09,59.4,43.51,112.8,98.9,5.1,65.39,127.58,43.01,74.08,116.18,81.49,239.52,49.88,41.66,106.53,28.65,70.14,78.87,4.12,98.84,4.83,70.08,23.77,28.17,4.55,155.45,195.75,63.59,56.9,48.29,10.54,32.16,52.26,148.84,67,27.41,125.88,72.07,74.87,117.99,353.9,29.07,37.37,76.15,71.94,81.73,43.59,27.7
16-05-24,89.67,112.69,29.85,38.5,49.2,64.54,55.18,70.24,80.97,49.58,34.1,13.29,44.37,100.19,78.42,81.12,79.38,89.32,39.9,133.36,99.51,27.41,98.84,100.64,15.06,101.09,148.31,54.97,14.68,45.68,44.48,24.47,132.59,28.64,45.86,31.9,71.23,48.13,123.95,96.48,97.38,40.21,168.63,24.89,31.84,42.71,60.7,75.24,79.55,228.89,56.59,101.98,59.74,44.03,114.37,99.91,5.19,66.14,127.5,43.33,74.99,119.12,81.29,240.97,50.7,42.28,109.51,29.48,70.78,79.6,4.31,99.97,4.86,70.87,24.07,28.46,4.66,157.59,197.63,64.87,57.7,48.5,10.79,33.19,52.82,150.68,67.92,27.24,127.06,73.13,76.12,119.89,361.18,29.84,37.98,76.99,73.44,82.75,43.46,27.87
16-05-25,90.26,113.35,30.09,38.62,50.5,65.52,56.1,70.48,81.48,49.85,34.35,13.52,44.38,101.77,79.9,75.59,79.06,90.31,40.13,133.2,99.86,27.78,99.05,102.62,15.41,101.09,151.69,56.3,14.92,45.54,44.52,24.62,133.42,29.5,46.94,32.83,70.69,49.2,123.26,96.45,97.55,40.97,169.99,25.67,32.86,43.12,61.22,75.32,80.51,227.85,55.99,102.3,60.89,44.97,114.72,100.32,5.27,68.19,128.86,44.09,74.54,118.55,82.91,240.84,50.38,42.96,109.87,29.98,70.94,79.94,4.4,99.66,4.93,70.67,25.15,28.61,4.94,161.25,196.09,65.31,58.05,49.67,10.88,33.23,52.86,151.16,68.23,27.73,127.17,73.36,76.17,119.1,364.09,30.87,38.68,76.95,73.43,83.57,44.9,27.82
16-05-26,89.8,112.9,30.02,38.84,50.55,65.03,56.22,70.85,81.22,50.16,34.43,13.46,44.69,101.5,80.14,78.35,79,91.15,39.95,134.05,99.81,27.42,99.01,102.27,15.49,101.9,152.44,56.05,14.7,45.82,44.95,24.79,132.98,28.92,46.11,32.61,70.73,49.29,123.79,96.38,96.95,41.11,168.91,25.14,32.6,43.09,61.9,75.92,81.21,232.36,55.84,102.45,61.73,44.37,114.19,100.41,5.32,68.42,129.31,44.36,75.52,118.41,82.34,241.54,50.41,42.67,110.02,29.95,71.57,80.16,4.33,99.2,4.91,70.49,25.03,28.56,4.85,159.22,197.13,65.23,57.75,49.77,10.83,33.27,51.99,151.2,66.96,27.44,126.37,74.07,76.11,119.82,363.1,30.99,38.89,77.96,73.88,83.35,44.73,27.84
16-05-27,90.01,113.06,30.12,38.99,50.85,65.43,55.9,70.75,81.43,50.62,34.61,13.45,44.78,102.02,80.11,80.97,79.66,91.63,40.07,133.94,100.29,27.53,99.18,100.59,15.44,101.96,152.84,55.44,14.88,46.01,45.16,24.8,134,28.73,46.58,32.77,71.31,49,123.25,97.18,96.94,41.26,168.89,24.92,32.36,42.75,62.71,76.65,81,235.94,56.19,102.98,61.85,43.91,114.33,100.76,5.35,68.15,129.22,44.2,74.99,118.94,82.97,240.09,50.13,42.95,110.55,29.88,71.61,80.35,4.31,98.91,4.93,70.59,24.59,28.57,4.86,159.53,197.77,65.52,58.32,49.89,10.85,33.46,52.18,152.13,67.17,27.62,127.22,75.28,76.15,119.84,365.09,30.9,39.3,77.98,74.43,83.77,44.33,27.83
16-05-31,89.02,112.69,30.23,39.15,50.72,65.27,56.45,70.78,81.04,50.9,34.7,13.49,44.6,101,79.51,82,78.94,90.68,40.2,132.12,99.22,27.37,98.68,103.41,15.39,101.17,153.74,56.04,14.79,45.56,44.76,24.72,133.67,28.04,46.57,32.44,71.7,48.52,122.06,95.9,96.45,41.2,168.32,25.04,31.4,42.37,62.93,76.12,81.07,235.75,55.22,103.09,60.21,43.78,113.83,100.58,5.26,68.25,126.15,43.6,75.03,118.97,84.19,236.23,49.7,42.82,109.13,29.7,72.25,80.13,4.25,98.36,4.91,70.41,23.94,28.85,4.75,159.48,197.64,65.76,57.88,48.93,11.18,32.45,51.36,151.77,65.41,27.76,126.61,75.66,75.44,120.12,363.85,30.45,39.63,78.23,73.81,83.71,43.79,27.95
16-06-01,89.24,112.78,30.11,38.73,51,65.69,57.04,70.5,81.79,50.43,34.75,13.11,44.7,101.13,79.63,76.69,79.22,90.98,40.26,131.83,98.52,27.49,99.4,103.33,15.34,101.57,152.51,56.21,14.86,45.89,45.34,25.25,134.53,27.52,46.94,32.29,71.87,47.49,121.97,96.41,96.58,41.14,168.69,25.09,31.34,42.16,62.83,76.6,81.21,242.4,54.93,102.89,60.57,43.63,113.94,100.35,5.38,69.39,126.41,43.91,74.94,119.01,84.11,238.08,50.02,43,108.48,29.45,71.68,80.27,4.19,98.64,4.88,71.2,23.76,28.93,4.67,159.97,198.26,65.91,57.74,49.69,11.16,31.56,51.58,153.06,66.4,28.13,127.33,76.41,75.44,120.15,364.59,30.41,39.5,79.02,71.24,83.45,44.06,27.95
16-06-02,88.53,114.49,30.05,38.84,51.11,65.81,57.28,70.95,81.95,50.77,34.87,13.21,44.72,100.53,80.71,77.3,79.95,90.73,38.66,132.41,98.72,27.28,99.26,103.82,15.13,102,153.5,56,14.94,45.89,45.34,25.18,136.04,27.58,46.97,32.51,73,47.11,121.17,96.88,96.4,41.17,168.04,25.03,31.52,42.41,65.09,77,80.92,247.12,54.53,103.05,60.78,43.35,114.53,100.79,5.36,69.94,126.85,43.92,75.46,119.24,84.61,237.83,49.92,43.06,108.22,29.67,71.49,80.76,4.16,98.64,4.82,71.42,23.8,28.85,4.71,159.28,197.4,66.41,57.84,49.99,11.26,31.78,52.24,153.55,68.1,28.19,127.81,76.75,75.21,119.81,361.11,30.4,39.53,78.94,70.52,83.24,44.38,27.93
